r322c,-33.78,-2.06,0.0,0.7156317827472722,0.0,0.0,-0.698477738744737
r322a,-35.13,-10.84,0.0,0.9999264319874636,0.0,0.0,0.012129740838965048
r322b,-35.07,-7.92,0.0,0.9998320843468308,0.0,0.0,0.018324931396102796
c1,-36.33,-10.85,0.0,0.9999999048070578,0.0,0.0,-0.0004363322991533301
c2,-35.61,-10.87,0.0,0.9999912270311376,0.0,0.0,0.00418877795540388
c3,-35.6,-7.93,0.0,0.0027052570408812116,0.0,0.0,-0.9999963407854764
c4,-36.41,-8.02,0.0,0.006719467053775383,0.0,0.0,-0.9999774241264217
c5,-36.58,-3.34,0.0,0.022076621370621535,0.0,0.0,-0.9997562816951232
c6,-35.73,-3.38,0.0,0.999942393591292,0.0,0.0,0.010733568787565609
c7,-36.7,4.36,0.0,0.004886902454024519,0.0,0.0,-0.9999880590209088
c8,-36.11,4.35,0.0,0.9997562816951232,0.0,0.0,0.02207662137062129
c9,-37.11,12.72,0.0,0.024257696956077997,0.0,0.0,-0.9997057387743592
c10,-36.24,12.77,0.0,0.9998207037371104,0.0,0.0,0.018935690603448293
c11,-37.1,16.81,0.0,0.03707974447400067,0.0,0.0,-0.9993123098159769
c12,-36.39,16.92,0.0,0.9999991432636292,0.0,0.0,-0.0013089965651739634
c13,-37.17,20.73,0.0,0.03707974447400067,0.0,0.0,-0.9993123098159769
c14,-36.47,20.75,0.0,0.9997078518511632,0.0,0.0,-0.024170456080358685
c15,-37.36,24.54,0.0,0.03707974447400067,0.0,0.0,-0.9993123098159769
c16,-36.72,24.64,0.0,0.9995494437502062,0.0,0.0,0.030015154483251323
c17,-33.08,-0.86,0.0,0.6989147629762852,0.0,0.0,0.71520497348229
c18,-32.99,-0.56,0.0,0.6968522252356436,0.0,0.0,0.7172147350578708
c19,-29.29,-0.13,0.0,0.7147168646786284,0.0,0.0,0.6994138998789996
c20,-29.22,-1.04,0.0,0.7213977238592142,0.0,0.0,-0.6925209917473585
c21,-18.6,-0.88,0.0,0.7233287919747897,0.0,0.0,0.6905037716770933
c22,-18.61,0.2,0.0,0.6959127965923143,0.0,0.0,0.7181262977631888
c23,-15.68,0.31,0.0,0.6828276154715418,0.0,0.0,0.7305795285589709
c24,-15.51,-0.79,0.0,0.7362152130507207,0.0,0.0,-0.6767474861960566
c25,-10.59,-0.6,0.0,0.6907562189839594,0.0,0.0,0.7230877166257108
c26,-10.69,0.42,0.0,0.6949094250920215,0.0,0.0,0.7190972750040681
c27,-5.7,0.35,0.0,0.6922691342517265,0.0,0.0,0.7216394153331461
c28,-5.67,-0.49,0.0,0.7114743567227261,0.0,0.0,-0.7027120603248411
c29,-3.31,0.42,0.0,0.6884178739280326,0.0,0.0,0.7253142979815078
c30,-3.31,-0.29,0.0,0.9538218587679604,0.0,0.0,0.3003728711725363
c31,-2.09,-4.37,0.0,0.04457838456802947,0.0,0.0,-0.9990058896869952
c32,0.46,-4.26,0.0,0.999999756306074,0.0,0.0,-0.0006981316440875792
c33,-2.09,-6.63,0.0,0.006195879201710935,0.0,0.0,-0.9999808053562416
c34,0.55,-6.56,0.0,0.9999862922474267,0.0,0.0,-0.00523596383141958
c35,-2.01,-18.41,0.0,0.9997014897811832,0.0,0.0,-0.024432178152653153
c36,0.77,-18.21,0.0,0.9999120277790478,0.0,0.0,-0.013264113343632792
c37,-1.79,-21.83,0.0,0.00785390088871135,0.0,0.0,0.9999691576447896
c38,0.74,-21.64,0.0,0.999822352380809,0.0,0.0,-0.018848439715408175
c39,0.88,-26.75,0.0,0.999631736337001,0.0,0.0,0.02713653824408188
c40,-1.51,-26.43,0.0,0.005934084629718873,0.0,0.0,0.9999823931648032
c41,13.05,1.04,0.0,0.6820621801160098,0.0,0.0,0.731294183250076
c42,13.07,0.36,0.0,0.6977279480480144,0.0,0.0,-0.7163628344021675
c43,16.06,1.05,0.0,0.6967270370369071,0.0,0.0,0.7173363477907503
c44,16.05,0.34,0.0,0.7173363477907503,0.0,0.0,-0.6967270370369071
c45,26.91,1.43,0.0,0.7114130308179797,0.0,0.0,0.7027741454993748
